movie_id,keyword,occurrence
11780,18th century,21
279,18th century,21
12709,18th century,21
9361,18th century,21
11416,18th century,21
31527,18th century,21
1627,18th century,21
45881,18th century,21
4348,18th century,21
12701,18th century,21
62116,18th century,21
62213,18th century,21
99579,18th century,21
4479,18th century,21
212530,18th century,21
248934,18th century,21
68023,18th century,21
296360,18th century,21
122331,18th century,21
321612,18th century,21
124979,18th century,21
23333,1920s,23
564,1920s,23
52654,1920s,23
10995,1920s,23
15927,1920s,23
11030,1920s,23
42702,1920s,23
14784,1920s,23
13910,1920s,23
42984,1920s,23
43046,1920s,23
32934,1920s,23
15810,1920s,23
164251,1920s,23
110323,1920s,23
288521,1920s,23
304878,1920s,23
117483,1920s,23
259695,1920s,23
314095,1920s,23
283591,1920s,23
363579,1920s,23
117800,1920s,23
41653,1930s,37
41007,1930s,37
15121,1930s,37
21612,1930s,37
9277,1930s,37
22073,1930s,37
117,1930s,37
497,1930s,37
30588,1930s,37
248,1930s,37
29450,1930s,37
14675,1930s,37
11030,1930s,37
15271,1930s,37
49565,1930s,37
15184,1930s,37
65502,1930s,37
26506,1930s,37
266814,1930s,37
12404,1930s,37
46026,1930s,37
52047,1930s,37
42984,1930s,37
50077,1930s,37
82633,1930s,37
83542,1930s,37
87504,1930s,37
32069,1930s,37
82185,1930s,37
304878,1930s,37
339397,1930s,37
267192,1930s,37
27605,1930s,37
363841,1930s,37
259695,1930s,37
337844,1930s,37
283591,1930s,37
22279,1940s,48
8438,1940s,48
278,1940s,48
238,1940s,48
66597,1940s,48
857,1940s,48
9442,1940s,48
850,1940s,48
11287,1940s,48
41357,1940s,48
69850,1940s,48
125945,1940s,48
7504,1940s,48
25431,1940s,48
16227,1940s,48
42201,1940s,48
14554,1940s,48
5528,1940s,48
44875,1940s,48
49565,1940s,48
13922,1940s,48
2117,1940s,48
42984,1940s,48
77878,1940s,48
72882,1940s,48
24786,1940s,48
2594,1940s,48
253239,1940s,48
105945,1940s,48
6163,1940s,48
34449,1940s,48
53774,1940s,48
294016,1940s,48
77861,1940s,48
98525,1940s,48
165462,1940s,48
165462,1940s,48
334304,1940s,48
324786,1940s,48
340945,1940s,48
377447,1940s,48
369885,1940s,48
334522,1940s,48
18141,1940s,48
23764,1940s,48
371743,1940s,48
399790,1940s,48
398924,1940s,48
235,1950s,39
2118,1950s,39
13466,1950s,39
10386,1950s,39
11787,1950s,39
13776,1950s,39
2604,1950s,39
26850,1950s,39
40913,1950s,39
44162,1950s,39
42045,1950s,39
1723,1950s,39
11109,1950s,39
14750,1950s,39
15356,1950s,39
43255,1950s,39
33511,1950s,39
11324,1950s,39
26682,1950s,39
42984,1950s,39
44159,1950s,39
43338,1950s,39
281007,1950s,39
136403,1950s,39
26831,1950s,39
135047,1950s,39
167073,1950s,39
181283,1950s,39
283708,1950s,39
258480,1950s,39
298382,1950s,39
300673,1950s,39
300673,1950s,39
44804,1950s,39
340611,1950s,39
207558,1950s,39
393457,1950s,39
310307,1950s,39
301372,1950s,39
10534,1960s,63
9559,1960s,63
792,1960s,63
28029,1960s,63
10388,1960s,63
8469,1960s,63
2604,1960s,63
4587,1960s,63
32261,1960s,63
27092,1960s,63
21828,1960s,63
70971,1960s,63
49934,1960s,63
24782,1960s,63
10734,1960s,63
18387,1960s,63
69,1960s,63
17741,1960s,63
2976,1960s,63
4688,1960s,63
13008,1960s,63
31082,1960s,63
14359,1960s,63
12573,1960s,63
34653,1960s,63
10197,1960s,63
75877,1960s,63
42984,1960s,63
49538,1960s,63
50014,1960s,63
23514,1960s,63
93188,1960s,63
128270,1960s,63
100592,1960s,63
86829,1960s,63
177888,1960s,63
171274,1960s,63
106922,1960s,63
283227,1960s,63
319067,1960s,63
285858,1960s,63
345519,1960s,63
41311,1960s,63
73132,1960s,63
339339,1960s,63
55138,1960s,63
85696,1960s,63
55138,1960s,63
85696,1960s,63
371647,1960s,63
54316,1960s,63
347123,1960s,63
41004,1960s,63
207558,1960s,63
376453,1960s,63
335796,1960s,63
269057,1960s,63
326285,1960s,63
305943,1960s,63
381284,1960s,63
409447,1960s,63
394260,1960s,63
444902,1960s,63
524,1970s,121
9263,1970s,121
34152,1970s,121
6075,1970s,121
9571,1970s,121
7984,1970s,121
52633,1970s,121
769,1970s,121
68924,1970s,121
476,1970s,121
8333,1970s,121
37722,1970s,121
593,1970s,121
1443,1970s,121
32047,1970s,121
34045,1970s,121
2604,1970s,121
13715,1970s,121
12506,1970s,121
4133,1970s,121
4484,1970s,121
742,1970s,121
14683,1970s,121
4267,1970s,121
12149,1970s,121
13963,1970s,121
29698,1970s,121
598,1970s,121
26173,1970s,121
4762,1970s,121
10237,1970s,121
11850,1970s,121
12503,1970s,121
207625,1970s,121
40374,1970s,121
1677,1970s,121
2998,1970s,121
1660,1970s,121
2111,1970s,121
12086,1970s,121
26488,1970s,121
12228,1970s,121
258,1970s,121
9729,1970s,121
259,1970s,121
1420,1970s,121
8425,1970s,121
612,1970s,121
16433,1970s,121
33095,1970s,121
7510,1970s,121
1523,1970s,121
11170,1970s,121
36610,1970s,121
9903,1970s,121
442,1970s,121
15934,1970s,121
523,1970s,121
2011,1970s,121
8079,1970s,121
7979,1970s,121
31922,1970s,121
10186,1970s,121
6968,1970s,121
17073,1970s,121
8071,1970s,121
7980,1970s,121
27586,1970s,121
36801,1970s,121
1896,1970s,121
37234,1970s,121
45485,1970s,121
152861,1970s,121
37686,1970s,121
56815,1970s,121
74406,1970s,121
66125,1970s,121
93188,1970s,121
84334,1970s,121
116811,1970s,121
105526,1970s,121
152748,1970s,121
122089,1970s,121
33114,1970s,121
118915,1970s,121
63143,1970s,121
193612,1970s,121
127585,1970s,121
204968,1970s,121
171274,1970s,121
240881,1970s,121
52448,1970s,121
244580,1970s,121
250124,1970s,121
126331,1970s,121
85968,1970s,121
61542,1970s,121
285783,1970s,121
117168,1970s,121
241739,1970s,121
253112,1970s,121
314385,1970s,121
364781,1970s,121
342786,1970s,121
24571,1970s,121
24571,1970s,121
19293,1970s,121
364540,1970s,121
301348,1970s,121
64834,1970s,121
290250,1970s,121
299782,1970s,121
298459,1970s,121
259693,1970s,121
374052,1970s,121
207558,1970s,121
326285,1970s,121
393764,1970s,121
342737,1970s,121
115894,1970s,121
293167,1970s,121
10249,1980s,57
1808,1980s,57
37722,1980s,57
598,1980s,57
27814,1980s,57
11884,1980s,57
62825,1980s,57
8618,1980s,57
13183,1980s,57
18094,1980s,57
16614,1980s,57
17436,1980s,57
22302,1980s,57
2143,1980s,57
41402,1980s,57
39513,1980s,57
71688,1980s,57
74406,1980s,57
68734,1980s,57
88284,1980s,57
89501,1980s,57
119675,1980s,57
113148,1980s,57
152532,1980s,57
33091,1980s,57
204968,1980s,57
282041,1980s,57
236735,1980s,57
50114,1980s,57
280218,1980s,57
241239,1980s,57
246655,1980s,57
73941,1980s,57
312152,1980s,57
293970,1980s,57
251516,1980s,57
188529,1980s,57
203182,1980s,57
277216,1980s,57
298865,1980s,57
252067,1980s,57
373472,1980s,57
252067,1980s,57
373472,1980s,57
375012,1980s,57
369557,1980s,57
50451,1980s,57
294272,1980s,57
378441,1980s,57
373453,1980s,57
207558,1980s,57
377516,1980s,57
381058,1980s,57
397981,1980s,57
381064,1980s,57
407757,1980s,57
431261,1980s,57
9095,19th century,82
10436,19th century,82
922,19th century,82
22660,19th century,82
38621,19th century,82
31995,19th century,82
1955,19th century,82
1808,19th century,82
39780,19th century,82
11040,19th century,82
10747,19th century,82
8584,19th century,82
48217,19th century,82
75552,19th century,82
1936,19th century,82
19666,19th century,82
16563,19th century,82
12146,19th century,82
616,19th century,82
980,19th century,82
1162,19th century,82
28571,19th century,82
43522,19th century,82
37347,19th century,82
71805,19th century,82
10046,19th century,82
42257,19th century,82
68822,19th century,82
41968,19th century,82
8953,19th century,82
28448,19th century,82
27030,19th century,82
23220,19th century,82
6529,19th century,82
80556,19th century,82
43838,19th century,82
65488,19th century,82
75880,19th century,82
18320,19th century,82
76465,19th century,82
85290,19th century,82
53156,19th century,82
51092,19th century,82
184795,19th century,82
49529,19th century,82
42147,19th century,82
86467,19th century,82
72331,19th century,82
96724,19th century,82
68718,19th century,82
41604,19th century,82
80368,19th century,82
76203,19th century,82
170039,19th century,82
13470,19th century,82
22937,19th century,82
207933,19th century,82
205775,19th century,82
137357,19th century,82
266044,19th century,82
209293,19th century,82
42703,19th century,82
103119,19th century,82
230266,19th century,82
96337,19th century,82
46809,19th century,82
127856,19th century,82
246699,19th century,82
228066,19th century,82
319993,19th century,82
315946,19th century,82
122198,19th century,82
122198,19th century,82
42548,19th century,82
342588,19th century,82
366885,19th century,82
51953,19th century,82
46975,19th century,82
342473,19th century,82
416166,19th century,82
104460,19th century,82
104462,19th century,82
521,3d,150
17692,3d,150
597,3d,150
106,3d,150
10973,3d,150
10992,3d,150
103488,3d,150
18573,3d,150
47364,3d,150
2048,3d,150
37198,3d,150
14175,3d,150
9982,3d,150
17700,3d,150
88751,3d,150
12180,3d,150
14435,3d,150
8355,3d,150
19995,3d,150
12155,3d,150
18823,3d,150
10192,3d,150
20352,3d,150
43593,3d,150
41233,3d,150
35791,3d,150
44992,3d,150
39691,3d,150
35379,3d,150
16290,3d,150
43931,3d,150
41439,3d,150
49953,3d,150
38745,3d,150
41515,3d,150
10195,3d,150
1865,3d,150
44912,3d,150
12445,3d,150
1771,3d,150
55779,3d,150
55465,3d,150
37430,3d,150
52451,3d,150
17578,3d,150
44826,3d,150
65759,3d,150
72313,3d,150
72545,3d,150
77459,3d,150
49529,3d,150
57165,3d,150
80321,3d,150
62177,3d,150
72331,3d,150
71668,3d,150
99770,3d,150
61012,3d,150
118957,3d,150
50081,3d,150
60304,3d,150
98567,3d,150
68728,3d,150
92837,3d,150
68721,3d,150
64682,3d,150
54138,3d,150
68726,3d,150
93456,3d,150
76285,3d,150
79628,3d,150
135812,3d,150
109417,3d,150
76338,3d,150
175574,3d,150
64686,3d,150
109445,3d,150
100241,3d,150
160070,3d,150
53182,3d,150
136797,3d,150
100402,3d,150
86834,3d,150
227783,3d,150
76649,3d,150
102651,3d,150
82702,3d,150
119450,3d,150
76757,3d,150
98566,3d,150
189,3d,150
177572,3d,150
77951,3d,150
203793,3d,150
147441,3d,150
135397,3d,150
170522,3d,150
270946,3d,150
83007,3d,150
172391,3d,150
87101,3d,150
208763,3d,150
114982,3d,150
140607,3d,150
99861,3d,150
102899,3d,150
271110,3d,150
57665,3d,150
267268,3d,150
21742,3d,150
309302,3d,150
262500,3d,150
254128,3d,150
202575,3d,150
150540,3d,150
131634,3d,150
257344,3d,150
211672,3d,150
261103,3d,150
46197,3d,150
292795,3d,150
325263,3d,150
253412,3d,150
309809,3d,150
257445,3d,150
146301,3d,150
227973,3d,150
257088,3d,150
300673,3d,150
269149,3d,150
300673,3d,150
269149,3d,150
351981,3d,150
153518,3d,150
241259,3d,150
332210,3d,150
377897,3d,150
274870,3d,150
311324,3d,150
36123,3d,150
274857,3d,150
321612,3d,150
295693,3d,150
315837,3d,150
169885,3d,150
294992,3d,150
337339,3d,150
40761,3d,150
18221,3d,150
409421,3d,150
88,abortion,21
13342,abortion,21
25690,abortion,21
27088,abortion,21
29084,abortion,21
4507,abortion,21
3010,abortion,21
8999,abortion,21
35203,abortion,21
148357,abortion,21
91878,abortion,21
126432,abortion,21
72483,abortion,21
309304,abortion,21
101029,abortion,21
137683,abortion,21
329004,abortion,21
329004,abortion,21
241927,abortion,21
374458,abortion,21
292625,abortion,21
241,abuse,45
40156,abuse,45
17494,abuse,45
1623,abuse,45
33364,abuse,45
20763,abuse,45
43344,abuse,45
2168,abuse,45
15356,abuse,45
54109,abuse,45
14215,abuse,45
65754,abuse,45
76726,abuse,45
59421,abuse,45
85542,abuse,45
167305,abuse,45
52315,abuse,45
319079,abuse,45
125990,abuse,45
212753,abuse,45
212753,abuse,45
61294,abuse,45
58129,abuse,45
113653,abuse,45
11929,abuse,45
63945,abuse,45
16235,abuse,45
28000,abuse,45
219,abuse,45
14313,abuse,45
55785,abuse,45
44246,abuse,45
11929,abuse,45
1957,abuse,45
12432,abuse,45
112949,abuse,45
85350,abuse,45
155128,abuse,45
371446,abuse,45
31677,abuse,45
264656,abuse,45
7340,abuse,45
39867,abuse,45
232175,abuse,45
42984,abuse,45
11929,accident,38
43742,accident,38
41768,accident,38
10029,accident,38
14578,accident,38
25166,accident,38
14874,accident,38
29437,accident,38
50085,accident,38
16515,accident,38
23101,accident,38
42390,accident,38
69,accident,38
4638,accident,38
7839,accident,38
13243,accident,38
72083,accident,38
77553,accident,38
97365,accident,38
150211,accident,38
67737,accident,38
209269,accident,38
54602,accident,38
293970,accident,38
187482,accident,38
282313,accident,38
290714,accident,38
166207,accident,38
256546,accident,38
296096,accident,38
296096,accident,38
384262,accident,38
339984,accident,38
351809,accident,38
394822,accident,38
383807,accident,38
398786,accident,38
340837,accident,38
40154,actor,50
522,actor,50
60855,actor,50
106143,actor,50
10218,actor,50
17770,actor,50
47452,actor,50
32456,actor,50
8388,actor,50
95627,actor,50
55912,actor,50
2457,actor,50
9576,actor,50
25690,actor,50
24077,actor,50
3087,actor,50
1792,actor,50
11507,actor,50
10435,actor,50
43004,actor,50
2438,actor,50
22998,actor,50
125300,actor,50
18586,actor,50
33035,actor,50
45485,actor,50
43981,actor,50
86820,actor,50
109414,actor,50
81167,actor,50
36820,actor,50
176389,actor,50
245226,actor,50
194662,actor,50
216859,actor,50
106635,actor,50
293633,actor,50
254023,actor,50
52681,actor,50
21570,actor,50
298664,actor,50
167153,actor,50
294562,actor,50
134480,actor,50
378227,actor,50
334532,actor,50
425751,actor,50
413782,actor,50
54000,actor,50
382589,actor,50
61752,actress,52
32872,actress,52
705,actress,52
41768,actress,52
124606,actress,52
244,actress,52
2457,actress,52
99,actress,52
54575,actress,52
36234,actress,52
9576,actress,52
12537,actress,52
42146,actress,52
2527,actress,52
14874,actress,52
163869,actress,52
52959,actress,52
43390,actress,52
82432,actress,52
31835,actress,52
116,actress,52
33375,actress,52
28261,actress,52
13067,actress,52
13168,actress,52
31404,actress,52
98364,actress,52
120835,actress,52
85550,actress,52
63858,actress,52
43981,actress,52
184795,actress,52
40161,actress,52
86816,actress,52
34079,actress,52
84796,actress,52
222731,actress,52
254194,actress,52
246860,actress,52
99946,actress,52
165300,actress,52
57681,actress,52
59481,actress,52
320703,actress,52
60587,actress,52
11440,actress,52
71995,actress,52
394051,actress,52
313369,actress,52
291328,actress,52
185789,actress,52
382589,actress,52
10474,addiction,44
32872,addiction,44
49799,addiction,44
16980,addiction,44
21252,addiction,44
37636,addiction,44
28580,addiction,44
796,addiction,44
1900,addiction,44
12593,addiction,44
27814,addiction,44
10881,addiction,44
20289,addiction,44
18502,addiction,44
14533,addiction,44
40876,addiction,44
39851,addiction,44
12271,addiction,44
19583,addiction,44
14062,addiction,44
26036,addiction,44
20048,addiction,44
37086,addiction,44
45272,addiction,44
85883,addiction,44
42493,addiction,44
209271,addiction,44
244580,addiction,44
21714,addiction,44
280922,addiction,44
298634,addiction,44
319986,addiction,44
346570,addiction,44
331781,addiction,44
251584,addiction,44
23205,addiction,44
323929,addiction,44
323929,addiction,44
235046,addiction,44
324181,addiction,44
404378,addiction,44
80267,addiction,44
448449,addiction,44
436450,addiction,44
630,adolescence,44
185,adolescence,44
12799,adolescence,44
267,adolescence,44
704,adolescence,44
624,adolescence,44
2171,adolescence,44
233,adolescence,44
70971,adolescence,44
65,adolescence,44
24548,adolescence,44
436,adolescence,44
15907,adolescence,44
17,adolescence,44
8275,adolescence,44
8247,adolescence,44
8093,adolescence,44
12689,adolescence,44
108634,adolescence,44
20178,adolescence,44
24684,adolescence,44
66022,adolescence,44
16029,adolescence,44
481,adolescence,44
13461,adolescence,44
52850,adolescence,44
16277,adolescence,44
99647,adolescence,44
271397,adolescence,44
256,adolescence,44
20789,adolescence,44
86240,adolescence,44
213983,adolescence,44
316885,adolescence,44
317953,adolescence,44
107852,adolescence,44
24398,adolescence,44
361069,adolescence,44
350846,adolescence,44
98596,adolescence,44
8209,adolescence,44
428645,adolescence,44
326198,adolescence,44
427673,adolescence,44
914,adolf hitler,27
30197,adolf hitler,27
11372,adolf hitler,27
9082,adolf hitler,27
49671,adolf hitler,27
989,adolf hitler,27
613,adolf hitler,27
9899,adolf hitler,27
12555,adolf hitler,27
13016,adolf hitler,27
2253,adolf hitler,27
677,adolf hitler,27
58435,adolf hitler,27
11248,adolf hitler,27
17790,adolf hitler,27
100814,adolf hitler,27
203793,adolf hitler,27
139862,adolf hitler,27
251516,adolf hitler,27
319337,adolf hitler,27
102155,adolf hitler,27
333696,adolf hitler,27
24398,adolf hitler,27
10841,adolf hitler,27
412590,adolf hitler,27
400465,adolf hitler,27
60378,adolf hitler,27
44414,adoption,94
72334,adoption,94
83965,adoption,94
14075,adoption,94
15660,adoption,94
3089,adoption,94
82990,adoption,94
105526,adoption,94
199291,adoption,94
29263,adoption,94
72987,adoption,94
54568,adoption,94
49642,adoption,94
291680,adoption,94
31923,adoption,94
11448,adoption,94
28313,adoption,94
888,adoption,94
37135,adoption,94
873,adoption,94
2731,adoption,94
10137,adoption,94
36536,adoption,94
5121,adoption,94
8420,adoption,94
644,adoption,94
11456,adoption,94
11888,adoption,94
11544,adoption,94
10152,adoption,94
38244,adoption,94
337,adoption,94
20640,adoption,94
29244,adoption,94
31923,adoption,94
74122,adoption,94
84087,adoption,94
41131,adoption,94
115565,adoption,94
14922,adoption,94
9072,adoption,94
1986,adoption,94
7510,adoption,94
1267,adoption,94
4629,adoption,94
5126,adoption,94
1479,adoption,94
15189,adoption,94
14940,adoption,94
22881,adoption,94
35939,adoption,94
15179,adoption,94
46147,adoption,94
83860,adoption,94
17347,adoption,94
76494,adoption,94
180016,adoption,94
189650,adoption,94
105526,adoption,94
87567,adoption,94
117924,adoption,94
205220,adoption,94
82703,adoption,94
286654,adoption,94
46190,adoption,94
290555,adoption,94
80624,adoption,94
188465,adoption,94
343921,adoption,94
60662,adoption,94
41636,adoption,94
1998,adoption,94
1998,adoption,94
43394,adoption,94
21481,adoption,94
334543,adoption,94
215736,adoption,94
11448,adoption,94
802,adoption,94
11456,adoption,94
5126,adoption,94
20352,adoption,94
11448,adoption,94
8292,adoption,94
43705,adoption,94
37080,adoption,94
50126,adoption,94
25764,adoption,94
11448,adoption,94
2074,adoption,94
28313,adoption,94
10956,adoption,94
10719,adoption,94
14930,adoption,94
11827,adult animation,53
12104,adult animation,53
3179,adult animation,53
11837,adult animation,53
16306,adult animation,53
9473,adult animation,53
29204,adult animation,53
12593,adult animation,53
14683,adult animation,53
15035,adult animation,53
15999,adult animation,53
13376,adult animation,53
16225,adult animation,53
14239,adult animation,53
36616,adult animation,53
11848,adult animation,53
27716,adult animation,53
30060,adult animation,53
13158,adult animation,53
10857,adult animation,53
2011,adult animation,53
2310,adult animation,53
10797,adult animation,53
36800,adult animation,53
23127,adult animation,53
14173,adult animation,53
21453,adult animation,53
19311,adult animation,53
36736,adult animation,53
13190,adult animation,53
63498,adult animation,53
31967,adult animation,53
55215,adult animation,53
13648,adult animation,53
133121,adult animation,53
114478,adult animation,53
55892,adult animation,53
222671,adult animation,53
184322,adult animation,53
116352,adult animation,53
69559,adult animation,53
116351,adult animation,53
48273,adult animation,53
16774,adult animation,53
13204,adult animation,53
336313,adult animation,53
336313,adult animation,53
90110,adult animation,53
32202,adult animation,53
223702,adult animation,53
22817,adult animation,53
30593,adult animation,53
60800,adult animation,53
692,adult humor,21
43915,adult humor,21
57946,adult humor,21
16023,adult humor,21
21580,adult humor,21
86493,adult humor,21
39337,adult humor,21
204090,adult humor,21
34509,adult humor,21
25161,adult humor,21
90079,adult humor,21
32202,adult humor,21
23802,adult humor,21
34163,adult humor,21
13774,adult humor,21
57837,adult humor,21
34506,adult humor,21
70086,adult humor,21
30649,adult humor,21
34512,adult humor,21
44123,adult humor,21
28468,adultery,229
27622,adultery,229
45184,adultery,229
273510,adultery,229
28468,adultery,229
940,adultery,229
577,adultery,229
688,adultery,229
649,adultery,229
10395,adultery,229
713,adultery,229
17600,adultery,229
339428,adultery,229
753,adultery,229
261,adultery,229
9716,adultery,229
521,adultery,229
659,adultery,229
696,adultery,229
422,adultery,229
6114,adultery,229
884,adultery,229
49806,adultery,229
18205,adultery,229
267,adultery,229
13697,adultery,229
396,adultery,229
4478,adultery,229
22318,adultery,229
24016,adultery,229
825,adultery,229
28029,adultery,229
247,adultery,229
1628,adultery,229
14,adultery,229
11527,adultery,229
851,adultery,229
11562,adultery,229
13787,adultery,229
10831,adultery,229
11004,adultery,229
75892,adultery,229
10774,adultery,229
11027,adultery,229
21484,adultery,229
93,adultery,229
47595,adultery,229
843,adultery,229
10653,adultery,229
12537,adultery,229
166,adultery,229
6440,adultery,229
480,adultery,229
614,adultery,229
48482,adultery,229
2251,adultery,229
12779,adultery,229
14112,adultery,229
35685,adultery,229
2528,adultery,229
5968,adultery,229
11338,adultery,229
26850,adultery,229
135890,adultery,229
255,adultery,229
1586,adultery,229
237,adultery,229
652,adultery,229
3547,adultery,229
316,adultery,229
631,adultery,229
4507,adultery,229
36630,adultery,229
18190,adultery,229
23601,adultery,229
105627,adultery,229
54794,adultery,229
258,adultery,229
53116,adultery,229
5237,adultery,229
120515,adultery,229
259,adultery,229
69,adultery,229
116,adultery,229
5741,adultery,229
15013,adultery,229
14474,adultery,229
5721,adultery,229
1440,adultery,229
1125,adultery,229
1259,adultery,229
5691,adultery,229
21427,adultery,229
14313,adultery,229
511,adultery,229
13243,adultery,229
10822,adultery,229
46492,adultery,229
12783,adultery,229
4148,adultery,229
22705,adultery,229
49571,adultery,229
22152,adultery,229
15705,adultery,229
33409,adultery,229
35404,adultery,229
20301,adultery,229
301233,adultery,229
72083,adultery,229
90056,adultery,229
63764,adultery,229
24469,adultery,229
32868,adultery,229
18514,adultery,229
38687,adultery,229
41110,adultery,229
706,adultery,229
59408,adultery,229
42483,adultery,229
42984,adultery,229
44564,adultery,229
45202,adultery,229
45272,adultery,229
47582,adultery,229
42266,adultery,229
47189,adultery,229
63493,adultery,229
86555,adultery,229
86467,adultery,229
5422,adultery,229
104306,adultery,229
13078,adultery,229
30998,adultery,229
167179,adultery,229
34601,adultery,229
31354,adultery,229
109729,adultery,229
169758,adultery,229
253120,adultery,229
64077,adultery,229
15709,adultery,229
225235,adultery,229
35057,adultery,229
244772,adultery,229
30302,adultery,229
16825,adultery,229
45760,adultery,229
28468,adultery,229
105114,adultery,229
63026,adultery,229
241251,adultery,229
60430,adultery,229
104935,adultery,229
283227,adultery,229
84997,adultery,229
17903,adultery,229
57327,adultery,229
80473,adultery,229
47410,adultery,229
319993,adultery,229
249914,adultery,229
78546,adultery,229
86068,adultery,229
29982,adultery,229
193321,adultery,229
86068,adultery,229
29982,adultery,229
193321,adultery,229
69346,adultery,229
108949,adultery,229
104374,adultery,229
37265,adultery,229
29009,adultery,229
245019,adultery,229
164777,adultery,229
37333,adultery,229
42211,adultery,229
121539,adultery,229
14395,adultery,229
27066,adultery,229
82817,adultery,229
71120,adultery,229
17473,adultery,229
87428,adultery,229
763,adultery,229
46338,adultery,229
25767,adultery,229
120328,adultery,229
114875,adultery,229
18724,adultery,229
24122,adultery,229
18125,adultery,229
48231,adultery,229
82020,adultery,229
43766,adultery,229
118915,adultery,229
210479,adultery,229
210577,adultery,229
245169,adultery,229
28468,adultery,229
57681,adultery,229
283350,adultery,229
92572,adultery,229
161226,adultery,229
257345,adultery,229
416477,adultery,229
450768,adultery,229
16614,adultery,229
44564,adultery,229
281007,adultery,229
161158,adultery,229
845,adultery,229
39074,adultery,229
20024,adultery,229
20009,adultery,229
24402,adultery,229
94182,adultery,229
15952,adultery,229
65057,adultery,229
235271,adultery,229
200236,adultery,229
28468,adultery,229
197936,adultery,229
81549,adultery,229
322850,adultery,229
50124,adultery,229
50124,adultery,229
55580,adultery,229
27066,adultery,229
15139,adventure,69
983,adventure,69
10122,adventure,69
22160,adventure,69
4460,adventure,69
17711,adventure,69
2669,adventure,69
24264,adventure,69
32030,adventure,69
43643,adventure,69
2000,adventure,69
9838,adventure,69
9352,adventure,69
11533,adventure,69
21793,adventure,69
23615,adventure,69
6795,adventure,69
950,adventure,69
13600,adventure,69
13905,adventure,69
2309,adventure,69
35148,adventure,69
13382,adventure,69
148175,adventure,69
44115,adventure,69
48340,adventure,69
46146,adventure,69
62206,adventure,69
47342,adventure,69
66118,adventure,69
35558,adventure,69
31221,adventure,69
19325,adventure,69
227707,adventure,69
16049,adventure,69
55069,adventure,69
36132,adventure,69
80031,adventure,69
18450,adventure,69
228970,adventure,69
20220,adventure,69
38700,adventure,69
14194,adventure,69
326215,adventure,69
283350,adventure,69
60551,adventure,69
309809,adventure,69
26736,adventure,69
36748,adventure,69
34194,adventure,69
155765,adventure,69
221241,adventure,69
109581,adventure,69
33108,adventure,69
145481,adventure,69
33534,adventure,69
259171,adventure,69
149474,adventure,69
128979,adventure,69
10303,adventure,69
35552,adventure,69
44533,adventure,69
44115,adventure,69
118340,adventure,69
72472,adventure,69
59101,adventure,69
26181,adventure,69
157843,adventure,69
65656,adventure,69
417004,advertising,46
213,advertising,46
139058,advertising,46
27545,advertising,46
20127,advertising,46
18502,advertising,46
11420,advertising,46
9388,advertising,46
9718,advertising,46
32575,advertising,46
36432,advertising,46
61933,advertising,46
88812,advertising,46
109099,advertising,46
86283,advertising,46
254775,advertising,46
74276,advertising,46
38811,advertising,46
100468,advertising,46
36789,advertising,46
67908,advertising,46
144886,advertising,46
74130,advertising,46
14776,advertising,46
33731,advertising,46
36432,advertising,46
110398,advertising,46
180794,advertising,46
3981,advertising,46
14776,advertising,46
11676,advertising,46
41003,advertising,46
210937,advertising,46
8999,advertising,46
48612,advertising,46
205673,advertising,46
363479,advertising,46
396810,advertising,46
11858,advertising,46
1939,advertising,46
9919,advertising,46
37124,advertising,46
8827,advertising,46
8960,advertising,46
7298,advertising,46
110398,advertising,46
14,affair,26
11527,affair,26
10563,affair,26
21484,affair,26
31674,affair,26
42458,affair,26
47942,affair,26
35685,affair,26
31923,affair,26
29512,affair,26
15184,affair,26
5691,affair,26
8055,affair,26
17473,affair,26
72842,affair,26
109729,affair,26
144613,affair,26
82966,affair,26
87936,affair,26
91901,affair,26
317744,affair,26
86068,affair,26
86068,affair,26
311667,affair,26
340487,affair,26
37333,affair,26
1370,afghanistan,29
708,afghanistan,29
28171,afghanistan,29
3875,afghanistan,29
19606,afghanistan,29
4515,afghanistan,29
4723,afghanistan,29
7979,afghanistan,29
13362,afghanistan,29
14878,afghanistan,29
34869,afghanistan,29
24225,afghanistan,29
39312,afghanistan,29
74513,afghanistan,29
30244,afghanistan,29
39155,afghanistan,29
306650,afghanistan,29
68659,afghanistan,29
34586,afghanistan,29
263510,afghanistan,29
272878,afghanistan,29
253414,afghanistan,29
139945,afghanistan,29
279641,afghanistan,29
279641,afghanistan,29
406231,afghanistan,29
239845,afghanistan,29
354287,afghanistan,29
433054,afghanistan,29
9273,africa,106
181083,africa,106
488,africa,106
10586,africa,106
10603,africa,106
38618,africa,106
8393,africa,106
24016,africa,106
10303,africa,106
873,africa,106
9710,africa,106
10974,africa,106
4460,africa,106
21311,africa,106
494,africa,106
41951,africa,106
11385,africa,106
16121,africa,106
20681,africa,106
24264,africa,106
33796,africa,106
1672,africa,106
14433,africa,106
147729,africa,106
42238,africa,106
9838,africa,106
20278,africa,106
18513,africa,106
13823,africa,106
37658,africa,106
43388,africa,106
52745,africa,106
11513,africa,106
9732,africa,106
8697,africa,106
11430,africa,106
179,africa,106
39504,africa,106
12700,africa,106
16374,africa,106
10087,africa,106
26845,africa,106
18994,africa,106
7010,africa,106
25874,africa,106
9904,africa,106
24553,africa,106
15325,africa,106
